g233.t1	piggyBac-2_LVa#piggyBac	26.733	404	275	7	9	399	1425	2612	1.12e-33	135
g233.t1	piggyBac2_Mm#piggyBac	27.105	380	240	11	25	392	616	1680	2.93e-33	134
g233.t1	piggyBac-3_CGi#piggyBac	28.109	402	246	12	25	403	652	1797	3.37e-33	134
g233.t1	piggyBac1_CI#piggyBac	27.569	399	246	12	8	386	506	1633	3.41e-33	134
g233.t1	piggyBac-5_LVa#piggyBac	28.395	324	199	8	52	367	2344	3240	8.92e-33	133
g233.t1	PIGGYB_SM#piggyBac	32.558	258	160	3	163	409	3495	4259	2.14e-32	132
g233.t1	PIGGYB_SM#piggyBac	31.633	196	99	8	17	184	918	1484	1.62e-15	80.9
g233.t1	piggyBac-1_CVi#piggyBac	26.389	432	274	12	12	419	1338	2573	3.50e-32	131
g233.t1	piggyBac-4_CGi#piggyBac	26.540	422	264	14	4	402	430	1626	1.22e-31	129
g233.t1	piggyBac-3_LVa#piggyBac	30.412	194	130	3	6	196	1546	2121	1.96e-31	109
g233.t1	piggyBac-3_LVa#piggyBac	30.189	159	104	4	234	392	2190	2645	1.96e-31	47.4
g233.t1	piggyBac-4_LSal#piggyBac	36.872	179	111	1	17	193	836	1372	2.60e-31	128
g233.t1	piggyBac-1_Mcir#piggyBac	27.078	421	244	15	22	402	462	1655	2.84e-31	127
g233.t1	PiggyBac-3_HM#piggyBac	28.117	409	249	14	23	401	914	2095	3.49e-31	128
g233.t1	piggyBac-2_XT#piggyBac	27.072	362	219	11	54	398	2375	3376	3.53e-31	128
g233.t1	piggyBac-1_DPu#piggyBac	28.487	337	224	6	56	383	2341	3327	5.13e-31	127
g233.t1	piggyBac-14_SM#piggyBac	28.536	403	258	12	20	410	601	1755	7.89e-31	127
g233.t1	piggyBac-4_FoCa#piggyBac	26.166	386	259	9	15	391	810	1916	9.09e-31	127
g233.t1	piggyBac-3_LMi#piggyBac	24.940	417	276	11	13	411	563	1756	1.54e-30	126
g233.t1	piggyBac-3_NV#piggyBac	27.751	418	254	13	17	403	730	1932	2.48e-30	125
g233.t1	piggyBac-4_HMM#piggyBac	32.422	256	157	5	170	415	797	1546	3.32e-30	124
g233.t1	POKEY_DP#piggyBac	28.035	346	228	7	52	383	4341	5357	4.64e-30	125
g233.t1	piggyBac-2_DF#piggyBac	27.536	414	219	15	15	407	935	1996	5.60e-30	124
g233.t1	Pokey_Cis#DNA	29.096	354	219	10	56	402	974	1960	6.46e-30	124
g233.t1	piggyBac-1_EL#piggyBac	30.147	272	176	5	118	387	1868	2647	1.35e-28	120
g233.t1	piggyBac-4B_LMi#piggyBac	25.806	248	165	3	25	260	698	1420	1.47e-28	99.4
g233.t1	piggyBac-4B_LMi#piggyBac	33.019	106	63	3	296	398	1498	1800	1.47e-28	48.1
g233.t1	piggyBac-2_CGi#piggyBac	28.467	411	252	12	15	402	1343	2518	1.69e-28	120
g233.t1	piggyBac-2_Lch#piggyBac	24.685	397	259	11	25	402	350	1477	1.41e-27	117
g233.t1	piggyBac-13_SM#piggyBac	27.559	254	154	6	25	265	842	1552	4.14e-27	97.8
g233.t1	piggyBac-13_SM#piggyBac	26.667	90	63	1	297	386	1621	1881	4.14e-27	44.7
g233.t1	piggyBac-3_BF#piggyBac	25.441	397	257	10	1	387	1183	2286	8.63e-27	115
g233.t1	piggyBac-7_CCri#piggyBac	24.096	415	277	9	7	387	539	1771	1.87e-26	114
g233.t1	piggyBac-3_SM#piggyBac	25.634	355	249	6	54	407	816	1838	2.18e-25	110
g233.t1	PiggyBac-6_HM#piggyBac	27.204	397	250	12	12	403	720	1808	3.96e-25	110
g233.t1	piggyBac-4_LMi#piggyBac	29.043	303	178	10	94	387	934	1758	4.36e-24	107
g233.t1	PiggyBac-2_PI#piggyBac	28.226	372	223	16	56	388	2244	3344	4.48e-24	107
g233.t1	piggyBac-12_LMi#piggyBac	26.087	322	214	8	68	386	1106	2008	7.02e-24	106
g233.t1	PiggyBac-2_HM#piggyBac	30.100	299	184	8	17	303	959	1816	7.28e-24	106
g233.t1	PiggyBac-2_HM#piggyBac	32.374	139	76	4	290	414	1782	2186	3.56e-12	70.5
g233.t1	piggyBac-1_HRo#piggyBac	24.439	401	252	12	6	383	765	1883	7.93e-24	106
g233.t1	piggyBac-4_BF#piggyBac	23.288	438	278	12	22	402	7428	8738	2.04e-23	105
g233.t1	piggyBac-6_SM#piggyBac	24.279	416	268	14	2	404	817	1962	7.57e-23	103
g233.t1	piggyBac-1_ACap#piggyBac	23.515	404	225	13	56	385	759	1940	2.01e-21	98.6
g233.t1	PiggyBac-4_HM#piggyBac	26.277	274	173	8	118	385	1629	2381	2.45e-21	85.1
g233.t1	PiggyBac-4_HM#piggyBac	26.733	101	62	2	22	110	1307	1609	2.45e-21	37.7
g233.t1	piggyBac1_Mm#piggyBac	23.885	381	265	10	22	387	899	2011	3.38e-21	98.2
g233.t1	piggyBac-6_LMi#piggyBac	29.891	184	115	5	25	196	696	1241	1.06e-20	96.7
g233.t1	piggyBac-6_LMi#piggyBac	24.123	228	154	7	173	399	1157	1786	5.74e-06	50.4
g233.t1	piggyBac-1_SIn#piggyBac	24.165	389	241	13	17	383	894	1964	1.99e-20	95.9
g233.t1	piggyBac-3_RPr#piggyBac	27.778	360	224	15	56	402	1452	2462	2.09e-20	95.9
g233.t1	piggyBac-2_BF#piggyBac	23.136	389	249	10	25	387	1198	2292	2.80e-20	95.5
g233.t1	piggyBac-1_DR#piggyBac	27.037	270	174	7	6	261	516	1298	4.16e-20	94.7
g233.t1	piggyBac-5_PR#piggyBac	23.206	418	287	12	8	400	1168	2394	1.33e-19	93.6
g233.t1	piggyBac-8_PI#piggyBac	27.221	349	189	12	94	387	1783	2799	5.68e-19	91.7
g233.t1	piggyBac-20_SM#piggyBac	30.144	209	125	9	9	203	442	1047	9.17e-19	67.8
g233.t1	piggyBac-20_SM#piggyBac	25.325	154	95	3	233	383	1101	1511	9.17e-19	46.2
g233.t1	piggyBac-4_PR#piggyBac	22.300	426	289	12	8	404	2437	3675	1.06e-18	90.9
g233.t1	piggyBac-1B_PR#piggyBac	37.209	86	53	1	94	178	1833	2090	1.07e-18	64.7
g233.t1	piggyBac-1B_PR#piggyBac	25.000	216	145	8	183	387	2192	2821	1.07e-18	49.3
g233.t1	piggyBac-1_FoCa#piggyBac	24.556	338	199	11	98	402	983	1927	1.59e-18	73.9
g233.t1	piggyBac-1_FoCa#piggyBac	20.192	104	76	1	7	103	612	923	1.59e-18	39.3
g233.t1	piggyBac-1_CGi#piggyBac	24.242	330	207	10	25	324	566	1516	4.14e-18	88.6
g233.t1	PiggyBac-1_ParBra#piggyBac	22.194	392	235	10	60	388	743	1897	4.55e-18	88.6
g233.t1	piggyBac-2_HRo#piggyBac	24.706	255	171	10	13	260	782	1504	4.67e-18	88.6
g233.t1	piggyBac-9_SM#piggyBac	24.786	351	232	13	52	392	1445	2431	4.71e-18	88.6
g233.t1	piggyBac-1_DW#piggyBac	24.479	384	228	15	20	377	769	1812	5.79e-18	88.2
g233.t1	PIGGYB2_SM#piggyBac	23.797	395	244	13	22	393	833	1915	1.18e-17	87.4
g233.t1	piggyBac-4_PI#piggyBac	31.148	122	80	3	61	178	1446	1811	3.03e-17	62.8
g233.t1	piggyBac-4_PI#piggyBac	25.822	213	149	6	184	389	1912	2544	3.03e-17	46.2
g233.t1	piggyBac-1_SSa#piggyBac	23.238	383	250	15	22	392	964	2016	5.94e-17	85.1
g233.t1	piggyBac-1_LG#piggyBac	24.806	387	235	14	17	378	941	2008	6.18e-17	85.1
g233.t1	piggyBac-2_FoCa#piggyBac	25.000	324	203	8	97	391	1084	2022	9.37e-17	84.7
g233.t1	piggyBac-3_PR#piggyBac	27.703	148	102	4	36	178	1395	1838	4.15e-16	62.0
g233.t1	piggyBac-3_PR#piggyBac	25.000	216	143	8	184	387	1939	2565	4.15e-16	43.5
g233.t1	piggyBac-1_AMi#piggyBac	23.410	393	230	16	17	378	1455	2513	6.27e-16	82.0
g233.t1	piggyBac-17_SM#piggyBac	25.521	384	232	16	22	387	802	1845	3.14e-15	79.7
g233.t1	PiggyBac-3_PI#piggyBac	24.190	401	266	15	17	389	2228	3400	5.48e-15	79.3
g233.t1	piggyBac-30_LMi#piggyBac	22.113	407	278	14	5	394	636	1790	5.63e-15	79.0
g233.t1	piggyBac1_AG#piggyBac	21.845	412	261	14	17	400	1372	2508	3.76e-14	76.6
g233.t1	piggyBac-10_PI#piggyBac	22.632	380	251	12	47	387	1427	2554	4.71e-14	76.3
g233.t1	piggyBac-2_CVi#piggyBac	24.653	288	176	8	115	394	2301	3065	5.75e-14	76.3
g233.t1	piggyBac-1_DEu#piggyBac	34.815	135	74	4	286	407	872	1273	7.51e-14	75.1
g233.t1	piggyBac-8_SM#piggyBac	25.500	400	257	14	25	412	909	2021	1.09e-13	75.1
g233.t1	piggyBac-1_LMi#piggyBac	29.811	265	154	9	142	398	1175	1897	1.17e-13	75.1
g233.t1	piggyBac-1_LMi#piggyBac	21.858	183	106	3	22	193	783	1253	6.97e-06	50.4
g233.t1	piggyBac-16_SM#piggyBac	26.768	396	247	15	17	401	881	1972	3.04e-13	73.6
g233.t1	piggyBac-7_PR#piggyBac	20.443	406	291	14	8	389	1836	3029	4.47e-13	73.6
g233.t1	piggyBac-1_PR#piggyBac	24.503	302	161	9	140	390	1973	2830	5.74e-13	72.8
g233.t1	piggyBac-1_BF#piggyBac	22.024	336	226	9	51	378	1389	2312	7.43e-13	72.4
g233.t1	piggyBac-6_LSal#piggyBac	35.417	96	53	2	314	401	1073	1357	6.63e-12	69.3
g233.t1	piggyBac-27_LMi#piggyBac	22.500	280	171	7	118	385	983	1720	8.82e-12	68.9
g233.t1	piggyBac-9_LMi#piggyBac	22.310	381	250	12	4	366	646	1704	1.07e-11	68.9
g233.t1	piggyBac-1_DBi#piggyBac	28.488	172	106	4	93	258	219	701	4.72e-11	66.6
g233.t1	piggyBac-26_LMi#piggyBac	20.741	405	260	12	17	398	748	1848	5.23e-11	66.6
g233.t1	piggyBac-1_BM#piggyBac	26.062	353	219	13	52	392	1049	2017	7.59e-11	66.2
g233.t1	PiggyBac-1_FO#piggyBac	23.457	243	142	7	53	259	473	1177	8.48e-11	65.9
g233.t1	piggyBac-7_PI#piggyBac	23.659	317	198	10	72	351	1455	2384	1.18e-10	65.5
g233.t1	piggyBac-19_SM#piggyBac	24.409	254	171	7	14	260	953	1672	2.13e-10	64.7
g233.t1	DNA-like-3_Hmel#piggyBac	40.964	83	41	1	329	403	651	899	3.16e-10	63.9
g233.t1	piggyBac-7_FoCa#piggyBac	26.246	301	194	8	94	383	1006	1857	3.23e-10	63.9
g233.t1	piggyBac-11_PI#piggyBac	23.494	332	214	9	54	348	1411	2397	4.13e-10	63.9
g233.t1	piggyBac-N3_LSal#piggyBac	35.185	108	63	3	159	263	724	1035	3.05e-09	60.8
g233.t1	piggyBac-9_PI#piggyBac	27.273	132	91	4	52	178	1873	2268	3.10e-09	61.2
g233.t1	piggyBac-6_CGi#piggyBac	31.405	121	76	2	285	402	3472	3822	4.14e-09	60.8
g233.t1	piggyBac-6_CGi#piggyBac	30.645	124	77	3	138	260	2074	2421	7.23e-07	53.5
g233.t1	piggyBac-2_LMi#piggyBac	21.958	378	241	12	52	413	1170	2189	7.96e-09	59.7
g233.t1	piggyBac-3_FoCa#piggyBac	21.942	278	178	7	17	260	780	1598	8.03e-09	59.7
g233.t1	piggyBac-2_SSa#piggyBac	21.481	405	232	14	56	404	964	2088	1.15e-08	59.3
g233.t1	piggyBac-9_PR#piggyBac	21.951	246	171	8	143	373	2225	2944	2.33e-08	42.7
g233.t1	piggyBac-9_PR#piggyBac	24.427	131	92	3	8	131	1798	2190	2.33e-08	36.2
g233.t1	piggyBac-18_SM#piggyBac	25.668	187	102	6	233	407	1539	2024	3.66e-08	57.8
g233.t1	PiggyBac-1_PI#piggyBac	28.571	161	108	6	32	186	1531	2010	3.93e-08	57.8
g233.t1	piggyBac-6_PI#piggyBac	32.039	103	67	3	94	193	2086	2394	4.71e-08	57.4
g233.t1	piggyBac-3_CVi#piggyBac	30.769	78	53	1	118	194	2291	2524	1.31e-07	55.8
g233.t1	piggyBac-6_CCri#piggyBac	22.911	371	231	17	57	390	851	1909	1.35e-07	55.8
g233.t1	piggyBac-5_PI#piggyBac	31.034	87	58	2	94	178	1761	2021	1.45e-07	55.8
g233.t1	piggyBac-N2_LMi#piggyBac	38.028	71	41	1	320	387	578	790	1.69e-07	55.1
g233.t1	LOOPER1_DM#piggyBac	30.894	123	78	3	17	134	748	1110	3.20e-07	54.3
g233.t1	piggyBac2b_Mm#piggyBac	29.167	96	65	1	297	392	189	467	5.00e-07	53.1
g233.t1	piggyBac-12_PI#piggyBac	28.221	163	107	6	233	389	2356	2832	5.22e-07	53.9
g233.t1	piggyBac-12_PI#piggyBac	22.963	135	99	4	51	180	1697	2101	8.06e-07	53.5
g233.t1	piggyBac-6N1_CGi#piggyBac	30.645	124	77	3	138	260	2071	2418	6.97e-07	53.5
g233.t1	piggyBac-6_PR#piggyBac	31.304	115	72	4	278	389	2899	3231	7.85e-07	53.5
g233.t1	Ginger2-1_LS#Ginger2/TDD	30.380	79	55	0	22	100	4356	4592	8.11e-07	53.5
g233.t1	piggyBac-1_LSal#piggyBac	22.751	378	247	12	22	387	850	1884	9.42e-07	53.1
g233.t1	piggyBac-N9_LMi#piggyBac	29.897	97	65	1	291	387	104	385	1.18e-06	52.0
g233.t1	piggyBac-10_LMi#piggyBac	32.432	74	49	1	123	195	1093	1314	3.20e-06	51.2
g233.t1	piggyBac_2a_Mm#piggyBac	28.125	96	66	1	297	392	233	511	4.09e-06	50.4
g491.t1	piggyBac-2_Hmel#piggyBac	41.176	187	105	2	82	268	1594	2139	3.16e-42	155
g491.t1	piggyBac-1_DAn#piggyBac	31.884	207	119	5	83	267	1760	2380	4.80e-28	114
g491.t1	piggyBac-2_DBp#piggyBac	31.401	207	120	4	83	267	1770	2390	6.83e-28	114
g491.t1	piggyBac-1_AAe#piggyBac	33.493	209	117	7	79	267	2416	3036	6.96e-27	111
g491.t1	piggyBac-5_SM#piggyBac	33.846	195	110	4	85	260	1614	2198	1.18e-25	107
g491.t1	piggyBac-2_SM#piggyBac	32.812	192	118	5	80	268	1622	2173	7.13e-25	105
g491.t1	PIGGYB_SM#piggyBac	30.698	215	120	4	82	268	3888	4529	7.50e-22	97.1
g491.t1	piggyBac-1_SM#piggyBac	32.692	208	123	6	76	267	1622	2242	3.03e-21	95.1
g491.t1	PiggyBac-1_HM#piggyBac	29.108	213	126	5	80	267	1999	2637	8.73e-21	93.6
g491.t1	piggyBac-4_HMM#piggyBac	29.897	194	117	3	85	259	1172	1753	1.28e-20	93.2
g491.t1	PiggyBac-2_HM#piggyBac	28.251	223	121	8	80	267	1788	2444	3.04e-19	89.0
g491.t1	DNA-like-3_Hmel#piggyBac	29.108	213	120	5	88	272	573	1202	1.08e-17	84.3
g491.t1	piggyBac-1_LCh#piggyBac	32.484	157	99	2	113	269	2067	2516	8.67e-17	82.0
g491.t1	piggyBac-6_LSal#piggyBac	30.481	187	105	5	102	271	1073	1609	1.53e-16	80.9
g491.t1	Pokey_Cis#DNA	28.000	275	150	13	8	264	1454	2188	4.15e-16	79.7
g491.t1	piggyBac-2_LVa#piggyBac	28.440	218	124	6	82	267	2289	2942	3.27e-14	74.3
g491.t1	piggyBac-2_CCri#piggyBac	29.787	235	115	11	85	269	1506	2210	2.43e-13	71.6
g491.t1	piggyBac-1_DEu#piggyBac	29.208	202	116	9	80	256	890	1489	8.41e-13	69.7
g491.t1	piggyBac-3_CGi#piggyBac	27.404	208	122	6	79	272	1438	2016	1.18e-12	69.7
g491.t1	PiggyBac-5_HM#piggyBac	34.409	93	61	0	83	175	1603	1881	1.32e-12	69.3
g491.t1	piggyBac-2_DF#piggyBac	37.255	102	55	5	101	195	1697	1996	1.95e-12	60.5
g491.t1	piggyBac-2_DF#piggyBac	27.273	66	42	2	201	260	2037	2234	1.95e-12	31.2
g491.t1	piggyBac-14_SM#piggyBac	29.358	218	111	9	82	273	1414	2016	2.07e-12	68.9
g491.t1	piggyBac-4_SM#piggyBac	27.723	202	123	7	80	268	2238	2813	1.31e-11	66.6
g491.t1	piggyBac-4_LVa#piggyBac	25.229	218	146	5	61	269	2593	3222	2.10e-11	65.9
g491.t1	piggyBac-6_LVa#piggyBac	34.694	98	64	0	78	175	2002	2295	3.12e-11	65.5
g491.t1	piggyBac-2_DEu#piggyBac	24.797	246	121	8	85	268	1845	2576	5.29e-11	64.7
g491.t1	piggyBac-2_CGi#piggyBac	28.977	176	99	5	121	272	2300	2821	6.18e-11	64.7
g491.t1	piggyBac-4B_LMi#piggyBac	28.061	196	125	7	84	268	1498	2070	7.49e-11	64.3
g491.t1	piggyBac-5_CCri#piggyBac	25.941	239	122	12	85	268	1644	2360	9.91e-11	63.9
g491.t1	piggyBac-3_DBp#piggyBac	25.103	243	121	7	85	268	1375	2097	1.30e-10	63.5
g491.t1	piggyBac-1_NV#piggyBac	25.728	206	134	6	79	270	1351	1953	2.00e-10	62.8
g491.t1	piggyBac-3_LVa#piggyBac	29.557	203	129	5	83	272	2355	2960	3.91e-10	62.0
g491.t1	piggyBac-2_NV#piggyBac	30.370	135	78	4	84	202	2067	2471	7.04e-10	61.2
g491.t1	piggyBac-1_Mcir#piggyBac	26.180	233	122	10	85	271	1287	1973	9.57e-10	60.8
g491.t1	piggyBac-22_SM#piggyBac	25.385	130	90	5	145	267	1761	2150	1.20e-09	42.0
g491.t1	piggyBac-22_SM#piggyBac	37.097	62	38	1	79	140	1564	1746	1.20e-09	40.4
g491.t1	piggyBac-1_CVi#piggyBac	30.588	170	94	7	121	268	2295	2798	1.28e-09	60.5
g491.t1	piggyBac-1_EL#piggyBac	32.990	97	64	1	80	175	2357	2647	2.24e-09	59.7
g491.t1	piggyBac-2_FoCa#piggyBac	25.962	208	129	6	79	272	1735	2325	3.08e-09	59.3
g491.t1	piggyBac-3_LMi#piggyBac	25.758	132	90	3	79	207	1400	1780	3.22e-09	59.3
g491.t1	piggyBac1_Mm#piggyBac	25.623	281	169	11	29	275	1523	2347	3.26e-09	59.3
g491.t1	piggyBac-11_SM#piggyBac	24.870	193	128	7	80	268	1234	1773	5.17e-09	58.5
g491.t1	piggyBac-1_LMi#piggyBac	28.902	173	105	7	114	272	1673	2179	5.75e-09	58.5
g491.t1	piggyBac2b_Mm#piggyBac	24.883	213	130	8	85	272	189	812	7.97e-09	57.4
g491.t1	piggyBac-4_FoCa#piggyBac	25.121	207	127	8	85	272	1647	2240	1.85e-08	57.0
g491.t1	piggyBac_2a_Mm#piggyBac	24.645	211	133	6	85	272	233	856	2.61e-08	55.8
g491.t1	piggyBac-N10_LMi#piggyBac	27.500	160	105	5	119	267	429	908	4.12e-08	55.5
g491.t1	Teratorn_1#piggyBac	27.389	157	101	3	121	264	25957	26427	5.34e-08	55.8
g491.t1	piggyBac-1_LVa#piggyBac	24.878	205	123	6	85	268	2669	3253	7.25e-08	55.1
g491.t1	piggyBac-3_RPr#piggyBac	29.323	133	74	6	153	272	2334	2711	9.38e-08	54.7
g491.t1	piggyBac2_Mm#piggyBac	24.885	217	129	9	85	274	1402	2031	1.05e-07	54.7
g491.t1	piggyBac-N2_LMi#piggyBac	38.028	71	41	1	108	175	578	790	1.99e-07	53.5
g491.t1	piggyBac-6_CGi#piggyBac	32.292	96	61	1	80	175	3493	3768	2.10e-07	53.9
g491.t1	piggyBac-9_SM#piggyBac	24.336	226	129	9	65	262	2033	2668	2.58e-07	53.5
g491.t1	piggyBac-N5_NV#piggyBac	29.341	167	93	8	121	267	647	1132	3.30e-07	52.8
g491.t1	Teratorn_subtype2_1#piggyBac	26.087	161	106	3	121	268	44827	45309	4.43e-07	53.1
g491.t1	piggyBac-2_Lch#piggyBac	24.091	220	131	8	79	273	1148	1774	6.27e-07	52.4
g491.t1	piggyBac-N9_LMi#piggyBac	28.866	97	66	1	79	175	104	385	9.76e-07	51.2
g491.t1	piggyBac-2_XT#piggyBac	26.087	207	119	10	80	268	3077	3649	1.02e-06	52.0
g491.t1	piggyBac-11_LMi#piggyBac	24.528	159	105	4	121	265	1605	2078	1.07e-06	51.6
g491.t1	piggyBac-3_NV#piggyBac	28.000	125	77	3	80	191	1558	1932	1.26e-06	51.2
g491.t1	PiggyBac-3_PI#piggyBac	33.019	106	62	3	76	177	3098	3400	1.58e-06	51.2
g491.t1	piggyBac-4_CGi#piggyBac	24.242	165	109	6	114	268	1378	1854	1.60e-06	50.8
g491.t1	PiggyBac-4_HM#piggyBac	26.368	201	117	9	82	270	2124	2669	1.60e-06	51.2
g491.t1	piggyBac1_CI#piggyBac	25.472	212	133	6	82	272	1358	1981	2.12e-06	50.4
g491.t1	piggyBac-30_LMi#piggyBac	22.222	162	108	4	121	265	1605	2087	3.27e-06	50.1
g491.t1	piggyBac-4_PR#piggyBac	31.250	112	68	3	85	192	3355	3675	6.18e-06	49.3
g491.t1	piggyBac-5_LSal#piggyBac	30.120	83	57	1	82	163	1287	1535	6.26e-06	49.3
g491.t1	piggyBac-1_FoCa#piggyBac	28.161	174	104	6	121	273	1709	2230	8.24e-06	48.9
g491.t1	piggyBac-8_SM#piggyBac	26.857	175	107	5	97	265	1695	2174	8.68e-06	48.9
g596.t1	Transib4_DP#Transib	44.581	406	219	4	102	505	10	1215	5.02e-107	330
g596.t1	Transib-1_FoCa#Transib	43.350	406	221	4	102	505	1798	2994	2.00e-104	343
g596.t1	Transib-1_DAn#Transib	42.893	401	223	4	103	502	1338	2525	7.55e-104	337
g596.t1	Transib-2_DAn#Transib	41.743	436	244	6	72	505	1261	2544	8.39e-101	328
g596.t1	TRANSIB2_AG#Transib	40.204	393	231	4	104	495	1107	2276	9.58e-99	320
g596.t1	Transib-1_DMo#Transib	41.220	410	231	5	98	503	1345	2556	1.84e-97	320
g596.t1	Transib-13_HM#Transib	41.481	405	232	3	102	504	1398	2603	3.71e-97	319
g596.t1	Transib-4_DBp#Transib	42.250	400	225	4	102	499	1362	2549	8.90e-95	313
g596.t1	Transib-2_DSer#Transib	42.289	402	226	4	100	499	1358	2551	3.08e-94	312
g596.t1	Transib1_DP#Transib	41.439	403	227	6	103	502	1303	2493	1.43e-92	306
g596.t1	Transib-6_DBp#Transib	41.250	400	229	4	102	499	1338	2525	1.80e-91	304
g596.t1	Transib-2_FoCa#Transib	41.809	409	225	7	103	505	2920	4125	2.94e-91	309
g596.t1	Transib-1_DF#Transib	44.444	297	162	2	211	505	1647	2534	1.39e-88	258
g596.t1	Transib-1_DF#Transib	41.121	107	59	2	103	209	1333	1641	1.39e-88	90.5
g596.t1	Transib-2_DW#Transib	39.851	404	235	5	104	504	1328	2524	6.80e-87	290
g596.t1	Transib-6_DBi#Transib	38.916	406	240	5	98	502	1277	2473	3.50e-86	288
g596.t1	Transib1#Transib	37.415	441	265	6	63	502	1203	2495	1.44e-85	288
g596.t1	Transib-1_CQ#Transib	36.580	462	275	7	44	499	1390	2739	3.47e-84	286
g596.t1	Transib2_DP#Transib	39.552	402	236	5	105	503	1337	2530	8.78e-83	280
g596.t1	Transib-3_DBi#Transib	38.624	378	224	6	117	491	1150	2268	2.31e-81	273
g596.t1	TRANSIB1_AG#Transib	35.750	400	248	6	99	495	2358	3539	2.63e-81	280
g596.t1	Transib-2_SIn#Transib	42.450	351	195	4	99	445	1518	2561	4.23e-81	276
g596.t1	Transib-1_DAzt#Transib	38.701	385	222	6	106	489	1342	2457	1.07e-80	274
g596.t1	Transib-14_HM#Transib	40.247	405	230	6	99	499	1576	2766	4.28e-80	275
g596.t1	Transib-5_DBi#Transib	38.723	235	135	4	98	329	1306	1992	4.49e-80	174
g596.t1	Transib-5_DBi#Transib	46.541	159	82	1	344	502	2033	2500	4.49e-80	145
g596.t1	Transib-4_CoFl#Transib	38.155	401	232	7	109	504	1688	2857	5.97e-80	275
g596.t1	Transib-21_HMa#Transib	37.923	443	262	7	61	499	1588	2889	1.64e-79	272
g596.t1	Transib-3_DAn#Transib	40.342	409	234	5	97	504	1280	2479	1.71e-79	271
g596.t1	Transib-3_DBp#Transib	37.313	402	239	5	91	484	1275	2465	1.86e-78	267
g596.t1	Transib-15_HM#Transib	36.658	401	244	5	106	504	1926	3104	3.11e-77	267
g596.t1	Transib-7_DAn#Transib	38.750	400	234	5	106	502	1494	2669	2.34e-76	263
g596.t1	Transib-2_HM#Transib	37.750	400	231	8	101	499	1655	2803	1.24e-75	261
g596.t1	Transib-2_DBi#Transib	39.535	387	224	5	100	483	5002	6141	2.09e-74	260
g596.t1	Transib-2_DBi#Transib	34.644	407	207	9	100	503	1309	2361	3.80e-53	197
g596.t1	Transib-8_HM#Transib	38.614	404	242	5	100	501	1416	2615	1.89e-73	254
g596.t1	Transib-12_HM#Transib	37.157	401	233	6	102	499	2298	3452	2.10e-73	257
